Revision, Part, Chapter, Section
'4.0', 'RapidIO Interconnect Specification Part 9: Flow Control Logical Layer Extensions Specification', 'Chapter 4 Logical Layer Flow Control Extensions Register Bits', '4.2.1 Processing Elements Features CAR (Offset 0x10 Word 0)'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 1 Overview', '1.1 Introduction'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 1 Overview', '1.2 Overview'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 1 Overview', '1.3 Features of the Data Streaming Specification'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 1 Overview', '1.3.1 Functional Features'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 1 Overview', '1.3.2 Physical Features'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 1 Overview', '1.3.3 Performance Features'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 1 Overview', '1.4 Contents'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 1 Overview', '1.5 Terminology'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 1 Overview', '1.6 Conventions'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 1 Overview', '1.7 Useful References'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 2 Data Streaming Systems', '2.1 Introduction'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 2 Data Streaming Systems', '2.2 System Example'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 2 Data Streaming Systems', '2.3 Traffic Streams'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 2 Data Streaming Systems', '2.4 Operation Ordering'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 2 Data Streaming Systems', '2.5 Class of Service and Virtual Queues'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 2 Data Streaming Systems', '2.6 End-to-end Traffic Management'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 2 Data Streaming Systems', '2.7 Deadlock Considerations'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 3 Operation Descriptions', '3.1 Introduction'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 3 Operation Descriptions', '3.2 Data Streaming Protocol'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 3 Operation Descriptions', '3.2.1 Data Streaming Operation'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 3 Operation Descriptions', '3.2.2 Virtual Streams'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 3 Operation Descriptions', '3.2.3 PDU Sequences Within Streams'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 3 Operation Descriptions', '3.2.4 Segments within a PDU'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 3 Operation Descriptions', '3.2.5 Rules for Segmentation and Reassembly'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 3 Operation Descriptions', '3.3 Class of Service and Traffic Streams'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 3 Operation Descriptions', '3.4 Traffic Management'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 3 Operation Descriptions', '3.4.1 Traffic Management Operand'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 3 Operation Descriptions', '3.4.2 On/Off Traffic Management'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 3 Operation Descriptions', '3.4.3 Rate Base Traffic Management'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 3 Operation Descriptions', '3.4.4 Credit Based Traffic Management'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 3 Operation Descriptions', '3.4.5 Rules for Traffic Management Supported Functionality'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 4 Packet Format Descriptions', '4.1 Introduction'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 4 Packet Format Descriptions', '4.2 Type 9 Packet Format (Data-Streaming Class)'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 4 Packet Format Descriptions', '4.3 Type 9 Extended Packet Format'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 4 Packet Format Descriptions', '4.3.1 TM Operand'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 4 Packet Format Descriptions', '4.3.2 Basic Traffic Management'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 4 Packet Format Descriptions', '4.3.3 Rate Based Traffic Management'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 4 Packet Format Descriptions', '4.3.4 Credit Based Traffic Management'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 5 Data Streaming Registers', '5.1 Introduction'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 5 Data Streaming Registers', '5.2 Register Summary'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 5 Data Streaming Registers', '5.3 Reserved Register, Bit and Bit Field Value Behavior'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 5 Data Streaming Registers', '5.4 Additions to Existing Registers'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 5 Data Streaming Registers', '5.5 Capability Registers (CARs)'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 5 Data Streaming Registers', '5.5.1 Source Operations CAR (Configuration Space Offset 0x18)'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 5 Data Streaming Registers', '5.5.2 Destination Operations CAR (Configuration Space Offset 0x1C)'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 5 Data Streaming Registers', '5.5.3 Data Streaming Information CAR (Configuration Space Offset 0x3C)'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 5 Data Streaming Registers', '5.6 Command and Status Registers (CSRs)'
'4.0', 'RapidIO Interconnect Specification Part 10: Data Streaming Logical Specification', 'Chapter 5 Data Streaming Registers', '5.6.1 Data Streaming Logical Layer Control CSR (Configuration Space Offset 0x48)'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 1 Overview', '1.1 Introduction'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 1 Overview', '1.2 Overview'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 1 Overview', '1.3 Requirements'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 2 Multicast Extensions Behavior', '2.1 Introduction'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 2 Multicast Extensions Behavior', '2.2 Packet Replication'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 2 Multicast Extensions Behavior', '2.3 Multicast Operation'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 2 Multicast Extensions Behavior', '2.4 Multicast Transaction Ordering Requirements'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 3 Multicast Extensions Registers', '3.1 Introduction'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 3 Multicast Extensions Registers', '3.2 Capability Registers (CARs)'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 3 Multicast Extensions Registers', '3.2.1 Processing Elements Features CAR (Configuration Space Offset 0x10)'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 3 Multicast Extensions Registers', '3.2.2 Switch Multicast Support CAR (Configuration Space Offset 0x30)'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 3 Multicast Extensions Registers', '3.2.3 Switch Multicast Information CAR (Configuration Space Offset 0x38)'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 3 Multicast Extensions Registers', '3.3 Command and Status Registers (CSRs)'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 3 Multicast Extensions Registers', '3.3.1 Multicast Mask Port CSR (Configuration Space Offset 0x80)'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 3 Multicast Extensions Registers', '3.3.2 Multicast Associate Select CSR (Configuration Space Offset 0x84)'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 3 Multicast Extensions Registers', '3.3.3 Multicast Associate Operation CSR (Configuration Space Offset 0x88)'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 3 Multicast Extensions Registers', '3.4 Switch Routing Table Register Block'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 3 Multicast Extensions Registers', '3.4.1 Register Map'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 3 Multicast Extensions Registers', '3.4.2 Broadcast Routing Table Control CSR (Block Offset 0x20)'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 3 Multicast Extensions Registers', '3.4.3 Broadcast Multicast Info CSR (Block Offset 0x28)'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 3 Multicast Extensions Registers', '3.4.4 Port n Routing Table Control CSR (Block Offset 0x40 + (0x20 * n))'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 3 Multicast Extensions Registers', '3.4.5 Port n Multicast Info CSR (Block Offset 0x48 + 20 * n)'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 3 Multicast Extensions Registers', '3.4.6 Broadcast Multicast Mask x Set Register y CSR (Offset = (Mask_Ptr * 0x400) + (x*8*2Mask_size) + (y*4))'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 3 Multicast Extensions Registers', '3.4.7 Broadcast Multicast Mask x Clear Register y CSR'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 3 Multicast Extensions Registers', '3.4.8 Port n Multicast Mask x Set Register y CSR (Offset = (Mask_Ptr * 400) + (x * 8*2Mask_size) + (y*4))'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 3 Multicast Extensions Registers', '3.4.9 Port n Multicast Mask x Clear Register y CSR (Offset = (Mask_Ptr * 400) + (x * 8*2Mask_size) + (4*2Mask_size)'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 4 Configuration Examples', '4.1 Introduction'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 4 Configuration Examples', '4.2 Configuring Multicast Masks'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 4 Configuration Examples', '4.2.1 Clearing Multicast Masks'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 4 Configuration Examples', '4.2.2 Assigning Ports to Multicast Masks'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 4 Configuration Examples', '4.2.3 Removing a Port from a Multicast Mask'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 4 Configuration Examples', '4.2.4 Querying a Multicast Mask'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 4 Configuration Examples', '4.3 Simple Association'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 4 Configuration Examples', '4.3.1 Restrictions on Block Size'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 4 Configuration Examples', '4.3.2 Restrictions on Block Associate'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 4 Configuration Examples', '4.3.3 Restrictions on Associations'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 4 Configuration Examples', '4.4 Configuring Associations'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 4 Configuration Examples', '4.4.1 Basic Association'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 4 Configuration Examples', '4.4.2 Using Per-Ingress Port Association'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 4 Configuration Examples', '4.4.3 Using Block Association'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 4 Configuration Examples', '4.4.4 Using Per-Ingress Port and Block Association'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 4 Configuration Examples', '4.4.5 Removing a Destination ID to Multicast Mask Association'
'4.0', 'RapidIO Interconnect Specification Part 11: Multicast Extensions Specification', 'Chapter 4 Configuration Examples', '4.4.6 Querying an Association'
'4.0', 'RapidIO Interconnect Specification Part 12: Virtual Output Queueing Extensions Specification', 'Chapter 1 Introduction', '1.1 Problem Illustration'
'4.0', 'RapidIO Interconnect Specification Part 12: Virtual Output Queueing Extensions Specification', 'Chapter 1 Introduction', '1.2 Terminology'
'4.0', 'RapidIO Interconnect Specification Part 12: Virtual Output Queueing Extensions Specification', 'Chapter 1 Introduction', '1.3 Conventions'
'4.0', 'RapidIO Interconnect Specification Part 12: Virtual Output Queueing Extensions Specification', 'Chapter 2 Overview', '2.1 Congestion Message'
'4.0', 'RapidIO Interconnect Specification Part 12: Virtual Output Queueing Extensions Specification', 'Chapter 2 Overview', '2.2 Traffic Staging'
'4.0', 'RapidIO Interconnect Specification Part 12: Virtual Output Queueing Extensions Specification', 'Chapter 2 Overview', '2.3 Adding Device Independence'
'4.0', 'RapidIO Interconnect Specification Part 12: Virtual Output Queueing Extensions Specification', 'Chapter 2 Overview', '2.4 Relationship With Virtual Channels'
'4.0', 'RapidIO Interconnect Specification Part 12: Virtual Output Queueing Extensions Specification', 'Chapter 2 Overview', '2.5 Additional Queueing Considerations'
'4.0', 'RapidIO Interconnect Specification Part 12: Virtual Output Queueing Extensions Specification', 'Chapter 3 Control Symbol Format', '3.1 Stype2 Control Symbol 48'
'4.0', 'RapidIO Interconnect Specification Part 12: Virtual Output Queueing Extensions Specification', 'Chapter 3 Control Symbol Format', '3.2 Control Symbol 64 VoQ Backpressure'
'4.0', 'RapidIO Interconnect Specification Part 12: Virtual Output Queueing Extensions Specification', 'Chapter 3 Control Symbol Format', '3.3 VoQ Backpressure per VC'
'4.0', 'RapidIO Interconnect Specification Part 12: Virtual Output Queueing Extensions Specification', 'Chapter 4 Rules', '4.1 Implementation Rules'
'4.0', 'RapidIO Interconnect Specification Part 12: Virtual Output Queueing Extensions Specification', 'Chapter 4 Rules', '4.2 Rules for Generating Backpressure Control Symbols'
'4.0', 'RapidIO Interconnect Specification Part 12: Virtual Output Queueing Extensions Specification', 'Chapter 4 Rules', '4.3 Rules for Interpreting Backpressure Control Symbols'
'4.0', 'RapidIO Interconnect Specification Part 12: Virtual Output Queueing Extensions Specification', 'Chapter 5 Register Definitions', '5.1 VoQ Backpressure Extended Features Block'
'4.0', 'RapidIO Interconnect Specification Part 12: Virtual Output Queueing Extensions Specification', 'Chapter 5 Register Definitions', '5.1.1 Register Map'
'4.0', 'RapidIO Interconnect Specification Part 12: Virtual Output Queueing Extensions Specification', 'Chapter 5 Register Definitions', '5.1.2 VoQ Backpressure Control Block Registers'
'4.0', 'RapidIO Interconnect Specification Part 12: Virtual Output Queueing Extensions Specification', 'Chapter 5 Register Definitions', '5.1.2.1 LP-Serial VC Register Block Header (Block Offset 0x0)'
'4.0', 'RapidIO Interconnect Specification Part 12: Virtual Output Queueing Extensions Specification', 'Chapter 5 Register Definitions', '5.1.2.2 Port n VoQ Control Status Register (Block Offset - 0x20 + (4* n))'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 1 Overview', '1.1 Introduction'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 1 Overview', '1.2 Overview'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 1 Overview', '1.3 Scope'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 1 Overview', '1.4 System Enumeration API'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 1 Overview', '1.5 Terminology'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 1 Overview', '1.6 Software Conventions'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 2 Requirements for System Bring Up', '2.1 Introduction'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 2 Requirements for System Bring Up', '2.2 Boot Requirements'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 2 Requirements for System Bring Up', '2.3 Enumeration Completion'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 2 Requirements for System Bring Up', '2.4 Enumeration Time-Out'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 2 Requirements for System Bring Up', '2.5 Function Return Codes'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 3 Hardware Abstraction Layer', '3.1 Introduction'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 3 Hardware Abstraction Layer', '3.2 Device Addressing'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 3 Hardware Abstraction Layer', '3.3 HAL Functions'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 3 Hardware Abstraction Layer', '3.3.1 Types and Definitions'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 3 Hardware Abstraction Layer', '3.3.2 rioGetNumLocalPorts'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 3 Hardware Abstraction Layer', '3.3.3 rioConfigurationRead'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 3 Hardware Abstraction Layer', '3.3.4 rioConfigurationWrite'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 4 Standard Bring Up Functions', '4.1 Introduction'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 4 Standard Bring Up Functions', '4.2 Data Structures'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 4 Standard Bring Up Functions', '4.3 Bring Up Functions'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 4 Standard Bring Up Functions', '4.3.1 rioInitLib'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 4 Standard Bring Up Functions', '4.3.2 rioGetFeatures'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 4 Standard Bring Up Functions', '4.3.3 rioGetSwitchPortInfo'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 4 Standard Bring Up Functions', '4.3.4 rioGetExtFeaturesPtr'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 4 Standard Bring Up Functions', '4.3.5 rioGetNextExtFeaturesPtr'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 4 Standard Bring Up Functions', '4.3.6 rioGetSourceOps'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 4 Standard Bring Up Functions', '4.3.7 rioGetDestOps'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 4 Standard Bring Up Functions', '4.3.8 rioGetAddressMode'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 4 Standard Bring Up Functions', '4.3.9 rioGetBaseDeviceId'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 4 Standard Bring Up Functions', '4.3.10 rioSetBaseDeviceId'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 4 Standard Bring Up Functions', '4.3.11 rioAcquireDeviceLock'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 4 Standard Bring Up Functions', '4.3.12 rioReleaseDeviceLock'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 4 Standard Bring Up Functions', '4.3.13 rioGetComponentTag'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 4 Standard Bring Up Functions', '4.3.14 rioSetComponentTag'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 4 Standard Bring Up Functions', '4.3.15 rioGetPortErrStatus'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 5 Routing-Table Manipulation Functions', '5.1 Introduction'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 5 Routing-Table Manipulation Functions', '5.2 Routing Table Functions'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 5 Routing-Table Manipulation Functions', '5.2.1 rioRouteAddEntry'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 5 Routing-Table Manipulation Functions', '5.2.2 rioRouteGetEntry'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 6 Device Access Routine Interface', '6.1 Introduction'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 6 Device Access Routine Interface', '6.2 DAR Packaging'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 6 Device Access Routine Interface', '6.3 Execution Environment'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 6 Device Access Routine Interface', '6.4 Type Definitions'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 6 Device Access Routine Interface', '6.5 DAR Functions'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 6 Device Access Routine Interface', '6.5.1 rioDar_nameGetFunctionTable'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 6 Device Access Routine Interface', '6.5.2 rioDarInitialize'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 6 Device Access Routine Interface', '6.5.3 rioDarTerminate'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 6 Device Access Routine Interface', '6.5.4 rioDarTestMatch'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 6 Device Access Routine Interface', '6.5.5 rioDarRegister'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 6 Device Access Routine Interface', '6.5.6 rioDarGetMemorySize'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 6 Device Access Routine Interface', '6.5.7 rioDarGetSwitchInfo'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 6 Device Access Routine Interface', '6.5.8 rioDarSetPortRoute'
'4.0', 'RapidIO Interconnect Specification Annex 1: Software/System Bring Up Specification', 'Chapter 6 Device Access Routine Interface', '6.5.9 rioDarGetPortRoute'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 1 Overview', '1.1 Introduction'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 1 Overview', '1.2 Overview'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 1 Overview', '1.3 Features of the Session Management Protocol'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 1 Overview', '1.4 Contents'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 1 Overview', '1.5 Terminology'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 1 Overview', '1.6 Conventions'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 1 Overview', '1.7 Useful References'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 2 Managing Data Streams', '2.1 Introduction'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 2 Managing Data Streams', '2.2 System Example'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 2 Managing Data Streams', '2.3 Establishing Data Streams'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 2 Managing Data Streams', '2.4 Data Streaming System Configurations'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.1 Introduction'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.2 Initialization of Session Management Advertisement CSRs'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.3 Contacting a Participating End point'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.4 Establishing Conduits'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.4.1 Master/Slave Configuration Conduit Establishment'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.4.2 Peers Configuration Conduit Establishment'
